No,dteday,Musim,Tahun,Bulan,Jam,Hari_Libur,Hari,Hari_Kerja,Cuaca,Suhu,Suhu yang Dirasakan,Kelembaban,Kecepatan Angin,Jumlah
11852,5/14/2012,Musim Semi,1,Mei,1,Tidak,Minggu,Iya,Berawan,0.6,0.6061,0.6,0.2836,11
11853,5/14/2012,Musim Semi,1,Mei,2,Tidak,Minggu,Iya,Cerah,0.6,0.6061,0.6,0.2985,2
11854,5/14/2012,Musim Semi,1,Mei,3,Tidak,Minggu,Iya,Berawan,0.58,0.5455,0.68,0.3284,2
11855,5/14/2012,Musim Semi,1,Mei,4,Tidak,Minggu,Iya,Berawan,0.54,0.5152,0.77,0.2239,6
11856,5/14/2012,Musim Semi,1,Mei,5,Tidak,Minggu,Iya,Berawan,0.54,0.5152,0.77,0.1642,26
11857,5/14/2012,Musim Semi,1,Mei,6,Tidak,Minggu,Iya,Hujan,0.52,0.5,0.94,0.2985,65
11858,5/14/2012,Musim Semi,1,Mei,7,Tidak,Minggu,Iya,Hujan,0.52,0.5,0.94,0.194,75
11859,5/14/2012,Musim Semi,1,Mei,8,Tidak,Minggu,Iya,Hujan,0.54,0.5152,0.88,0.2239,156
11860,5/14/2012,Musim Semi,1,Mei,9,Tidak,Minggu,Iya,Hujan,0.54,0.5152,0.88,0.2836,110
11861,5/14/2012,Musim Semi,1,Mei,10,Tidak,Minggu,Iya,Hujan,0.54,0.5152,0.88,0.2537,59
11862,5/14/2012,Musim Semi,1,Mei,11,Tidak,Minggu,Iya,Berawan,0.56,0.5303,0.83,0.2239,79
11863,5/14/2012,Musim Semi,1,Mei,12,Tidak,Minggu,Iya,Berawan,0.56,0.5303,0.88,0.2836,185
11864,5/14/2012,Musim Semi,1,Mei,13,Tidak,Minggu,Iya,Berawan,0.62,0.5909,0.73,0.2239,176
11865,5/14/2012,Musim Semi,1,Mei,14,Tidak,Minggu,Iya,Berawan,0.62,0.5909,0.73,0.2537,171
11866,5/14/2012,Musim Semi,1,Mei,15,Tidak,Minggu,Iya,Berawan,0.62,0.5909,0.73,0.1642,196
11867,5/14/2012,Musim Semi,1,Mei,16,Tidak,Minggu,Iya,Hujan,0.62,0.6061,0.69,0.2836,111
11868,5/14/2012,Musim Semi,1,Mei,17,Tidak,Minggu,Iya,Hujan,0.56,0.5303,0.88,0.2537,229
11869,5/14/2012,Musim Semi,1,Mei,18,Tidak,Minggu,Iya,Berawan,0.58,0.5455,0.83,0,300
11870,5/14/2012,Musim Semi,1,Mei,19,Tidak,Minggu,Iya,Hujan,0.58,0.5455,0.88,0.1343,304
11871,5/14/2012,Musim Semi,1,Mei,20,Tidak,Minggu,Iya,Berawan,0.58,0.5455,0.88,0.194,189
11872,5/14/2012,Musim Semi,1,Mei,21,Tidak,Minggu,Iya,Berawan,0.58,0.5455,0.83,0.0896,152
11873,5/14/2012,Musim Semi,1,Mei,22,Tidak,Minggu,Iya,Berawan,0.58,0.5455,0.78,0.0896,129
11874,5/14/2012,Musim Semi,1,Mei,23,Tidak,Minggu,Iya,Berawan,0.58,0.5455,0.78,0.1045,75
11875,5/15/2012,Musim Semi,1,Mei,0,Tidak,Senin,Iya,Berawan,0.56,0.5303,0.88,0.1343,32
11876,5/15/2012,Musim Semi,1,Mei,1,Tidak,Senin,Iya,Hujan,0.56,0.5303,0.88,0.1343,19
11877,5/15/2012,Musim Semi,1,Mei,2,Tidak,Senin,Iya,Berawan,0.56,0.5303,0.88,0.1343,4
11878,5/15/2012,Musim Semi,1,Mei,3,Tidak,Senin,Iya,Hujan,0.58,0.5455,0.83,0.1343,6
11879,5/15/2012,Musim Semi,1,Mei,4,Tidak,Senin,Iya,Hujan,0.56,0.5303,0.94,0,5
11880,5/15/2012,Musim Semi,1,Mei,5,Tidak,Senin,Iya,Hujan,0.56,0.5303,0.94,0.2239,8
11881,5/15/2012,Musim Semi,1,Mei,6,Tidak,Senin,Iya,Hujan,0.56,0.5303,0.94,0.2239,24
11882,5/15/2012,Musim Semi,1,Mei,7,Tidak,Senin,Iya,Hujan,0.56,0.5303,0.94,0.1343,92
11883,5/15/2012,Musim Semi,1,Mei,8,Tidak,Senin,Iya,Berawan,0.58,0.5455,0.88,0.0896,409
11884,5/15/2012,Musim Semi,1,Mei,9,Tidak,Senin,Iya,Berawan,0.58,0.5455,0.88,0.0896,355
11885,5/15/2012,Musim Semi,1,Mei,10,Tidak,Senin,Iya,Cerah,0.62,0.5909,0.78,0.1045,171
11886,5/15/2012,Musim Semi,1,Mei,11,Tidak,Senin,Iya,Cerah,0.64,0.5909,0.78,0.194,224
11887,5/15/2012,Musim Semi,1,Mei,12,Tidak,Senin,Iya,Cerah,0.64,0.6061,0.73,0.194,264
11888,5/15/2012,Musim Semi,1,Mei,13,Tidak,Senin,Iya,Hujan,0.64,0.6061,0.73,0.194,239
11889,5/15/2012,Musim Semi,1,Mei,14,Tidak,Senin,Iya,Berawan,0.64,0.6061,0.73,0.194,184
11890,5/15/2012,Musim Semi,1,Mei,15,Tidak,Senin,Iya,Berawan,0.7,0.6515,0.61,0.0896,256
11891,5/15/2012,Musim Semi,1,Mei,16,Tidak,Senin,Iya,Cerah,0.68,0.6364,0.65,0.1642,374
11892,5/15/2012,Musim Semi,1,Mei,17,Tidak,Senin,Iya,Cerah,0.68,0.6364,0.65,0.1045,678
11893,5/15/2012,Musim Semi,1,Mei,18,Tidak,Senin,Iya,Cerah,0.7,0.6515,0.61,0.0896,733
11894,5/15/2012,Musim Semi,1,Mei,19,Tidak,Senin,Iya,Cerah,0.66,0.6212,0.69,0.1642,512
11895,5/15/2012,Musim Semi,1,Mei,20,Tidak,Senin,Iya,Hujan,0.64,0.6061,0.73,0.1343,263
11896,5/15/2012,Musim Semi,1,Mei,21,Tidak,Senin,Iya,Hujan,0.64,0.6061,0.73,0.2836,109
11897,5/15/2012,Musim Semi,1,Mei,22,Tidak,Senin,Iya,Cerah,0.58,0.5455,0.78,0.2239,83
11898,5/15/2012,Musim Semi,1,Mei,23,Tidak,Senin,Iya,Hujan,0.56,0.5303,0.88,0.1045,71
11899,5/16/2012,Musim Semi,1,Mei,0,Tidak,Selasa,Iya,Berawan,0.58,0.5455,0.88,0,39
11900,5/16/2012,Musim Semi,1,Mei,1,Tidak,Selasa,Iya,Berawan,0.58,0.5455,0.88,0.1343,21
11901,5/16/2012,Musim Semi,1,Mei,2,Tidak,Selasa,Iya,Cerah,0.56,0.5303,0.94,0.194,19
11902,5/16/2012,Musim Semi,1,Mei,3,Tidak,Selasa,Iya,Cerah,0.56,0.5303,0.88,0.1045,6
11903,5/16/2012,Musim Semi,1,Mei,4,Tidak,Selasa,Iya,Cerah,0.54,0.5152,0.94,0.1343,4
11904,5/16/2012,Musim Semi,1,Mei,5,Tidak,Selasa,Iya,Cerah,0.54,0.5152,0.94,0.1045,38
11905,5/16/2012,Musim Semi,1,Mei,6,Tidak,Selasa,Iya,Cerah,0.54,0.5152,0.94,0.0896,158
11906,5/16/2012,Musim Semi,1,Mei,7,Tidak,Selasa,Iya,Cerah,0.56,0.5303,0.83,0,440
11907,5/16/2012,Musim Semi,1,Mei,8,Tidak,Selasa,Iya,Cerah,0.58,0.5455,0.83,0,650
11908,5/16/2012,Musim Semi,1,Mei,9,Tidak,Selasa,Iya,Berawan,0.6,0.5758,0.78,0.1343,347
11909,5/16/2012,Musim Semi,1,Mei,10,Tidak,Selasa,Iya,Cerah,0.66,0.6212,0.61,0,192
11910,5/16/2012,Musim Semi,1,Mei,11,Tidak,Selasa,Iya,Cerah,0.7,0.6515,0.54,0.1343,267
11911,5/16/2012,Musim Semi,1,Mei,12,Tidak,Selasa,Iya,Cerah,0.7,0.6515,0.54,0.194,330
11912,5/16/2012,Musim Semi,1,Mei,13,Tidak,Selasa,Iya,Cerah,0.72,0.6515,0.42,0,350
11913,5/16/2012,Musim Semi,1,Mei,14,Tidak,Selasa,Iya,Cerah,0.72,0.6515,0.42,0.0896,263
11914,5/16/2012,Musim Semi,1,Mei,15,Tidak,Selasa,Iya,Berawan,0.72,0.6667,0.48,0.1045,274
11915,5/16/2012,Musim Semi,1,Mei,16,Tidak,Selasa,Iya,Cerah,0.72,0.6515,0.45,0.1045,446
11916,5/16/2012,Musim Semi,1,Mei,17,Tidak,Selasa,Iya,Cerah,0.72,0.6667,0.51,0.194,873
11917,5/16/2012,Musim Semi,1,Mei,18,Tidak,Selasa,Iya,Cerah,0.72,0.6667,0.51,0.2239,846
11918,5/16/2012,Musim Semi,1,Mei,19,Tidak,Selasa,Iya,Cerah,0.7,0.6515,0.54,0.2836,590
11919,5/16/2012,Musim Semi,1,Mei,20,Tidak,Selasa,Iya,Cerah,0.66,0.6212,0.65,0.2537,459
11920,5/16/2012,Musim Semi,1,Mei,21,Tidak,Selasa,Iya,Cerah,0.64,0.6061,0.73,0.194,393
11921,5/16/2012,Musim Semi,1,Mei,22,Tidak,Selasa,Iya,Cerah,0.64,0.6061,0.73,0.1642,286
11922,5/16/2012,Musim Semi,1,Mei,23,Tidak,Selasa,Iya,Cerah,0.62,0.5909,0.78,0.1045,133
11923,5/17/2012,Musim Semi,1,Mei,0,Tidak,Rabu,Iya,Cerah,0.6,0.5758,0.78,0.1343,79
11924,5/17/2012,Musim Semi,1,Mei,1,Tidak,Rabu,Iya,Cerah,0.6,0.5606,0.83,0.1642,28
11925,5/17/2012,Musim Semi,1,Mei,2,Tidak,Rabu,Iya,Cerah,0.6,0.5758,0.78,0.1642,16
11926,5/17/2012,Musim Semi,1,Mei,3,Tidak,Rabu,Iya,Cerah,0.6,0.5909,0.73,0.2537,3
11927,5/17/2012,Musim Semi,1,Mei,4,Tidak,Rabu,Iya,Cerah,0.6,0.6061,0.64,0.3284,16
11928,5/17/2012,Musim Semi,1,Mei,5,Tidak,Rabu,Iya,Cerah,0.56,0.5303,0.68,0.3284,35
11929,5/17/2012,Musim Semi,1,Mei,6,Tidak,Rabu,Iya,Cerah,0.54,0.5152,0.73,0.3582,159
11930,5/17/2012,Musim Semi,1,Mei,7,Tidak,Rabu,Iya,Cerah,0.54,0.5152,0.73,0.3881,474
11931,5/17/2012,Musim Semi,1,Mei,8,Tidak,Rabu,Iya,Cerah,0.52,0.5,0.55,0.4478,634
11932,5/17/2012,Musim Semi,1,Mei,9,Tidak,Rabu,Iya,Cerah,0.54,0.5152,0.52,0.4179,346
11933,5/17/2012,Musim Semi,1,Mei,10,Tidak,Rabu,Iya,Cerah,0.56,0.5303,0.52,0.2537,205
11934,5/17/2012,Musim Semi,1,Mei,11,Tidak,Rabu,Iya,Cerah,0.58,0.5455,0.49,0.2239,279
11935,5/17/2012,Musim Semi,1,Mei,12,Tidak,Rabu,Iya,Cerah,0.6,0.6212,0.43,0.194,348
11936,5/17/2012,Musim Semi,1,Mei,13,Tidak,Rabu,Iya,Cerah,0.62,0.6212,0.41,0.194,327
11937,5/17/2012,Musim Semi,1,Mei,14,Tidak,Rabu,Iya,Cerah,0.64,0.6212,0.38,0.194,270
11938,5/17/2012,Musim Semi,1,Mei,15,Tidak,Rabu,Iya,Cerah,0.64,0.6212,0.36,0.2537,316
11939,5/17/2012,Musim Semi,1,Mei,16,Tidak,Rabu,Iya,Cerah,0.66,0.6212,0.31,0.194,430
11940,5/17/2012,Musim Semi,1,Mei,17,Tidak,Rabu,Iya,Cerah,0.66,0.6212,0.31,0.1343,852
11941,5/17/2012,Musim Semi,1,Mei,18,Tidak,Rabu,Iya,Cerah,0.66,0.6212,0.27,0.1642,868
11942,5/17/2012,Musim Semi,1,Mei,19,Tidak,Rabu,Iya,Cerah,0.64,0.6212,0.31,0.194,537
11943,5/17/2012,Musim Semi,1,Mei,20,Tidak,Rabu,Iya,Cerah,0.6,0.6212,0.4,0.194,446
11944,5/17/2012,Musim Semi,1,Mei,21,Tidak,Rabu,Iya,Cerah,0.58,0.5455,0.4,0.1045,299
11945,5/17/2012,Musim Semi,1,Mei,22,Tidak,Rabu,Iya,Cerah,0.56,0.5303,0.43,0.0896,251
11946,5/17/2012,Musim Semi,1,Mei,23,Tidak,Rabu,Iya,Cerah,0.54,0.5152,0.49,0.1343,166
11947,5/18/2012,Musim Semi,1,Mei,0,Tidak,Kamis,Iya,Cerah,0.52,0.5,0.59,0.1045,70
11948,5/18/2012,Musim Semi,1,Mei,1,Tidak,Kamis,Iya,Cerah,0.5,0.4848,0.59,0.0896,49
11949,5/18/2012,Musim Semi,1,Mei,2,Tidak,Kamis,Iya,Cerah,0.48,0.4697,0.67,0.1343,21
11950,5/18/2012,Musim Semi,1,Mei,3,Tidak,Kamis,Iya,Cerah,0.46,0.4545,0.72,0.0896,14
11951,5/18/2012,Musim Semi,1,Mei,4,Tidak,Kamis,Iya,Cerah,0.46,0.4545,0.77,0.1642,11
11952,5/18/2012,Musim Semi,1,Mei,5,Tidak,Kamis,Iya,Cerah,0.46,0.4545,0.77,0.1045,34
11953,5/18/2012,Musim Semi,1,Mei,6,Tidak,Kamis,Iya,Cerah,0.44,0.4394,0.77,0.1343,182
11954,5/18/2012,Musim Semi,1,Mei,7,Tidak,Kamis,Iya,Cerah,0.46,0.4545,0.82,0.1045,515
11955,5/18/2012,Musim Semi,1,Mei,8,Tidak,Kamis,Iya,Cerah,0.52,0.5,0.59,0.1343,745
11956,5/18/2012,Musim Semi,1,Mei,9,Tidak,Kamis,Iya,Cerah,0.56,0.5303,0.56,0.1045,361
11957,5/18/2012,Musim Semi,1,Mei,10,Tidak,Kamis,Iya,Cerah,0.6,0.6212,0.46,0.1343,255
11958,5/18/2012,Musim Semi,1,Mei,11,Tidak,Kamis,Iya,Cerah,0.62,0.6212,0.43,0,334
11959,5/18/2012,Musim Semi,1,Mei,12,Tidak,Kamis,Iya,Cerah,0.62,0.6212,0.41,0.194,360
11960,5/18/2012,Musim Semi,1,Mei,13,Tidak,Kamis,Iya,Cerah,0.64,0.6212,0.36,0.1642,395
11961,5/18/2012,Musim Semi,1,Mei,14,Tidak,Kamis,Iya,Cerah,0.66,0.6212,0.34,0.1343,350
11962,5/18/2012,Musim Semi,1,Mei,15,Tidak,Kamis,Iya,Cerah,0.66,0.6212,0.36,0.194,391
11963,5/18/2012,Musim Semi,1,Mei,16,Tidak,Kamis,Iya,Cerah,0.66,0.6212,0.34,0.2537,568
11964,5/18/2012,Musim Semi,1,Mei,17,Tidak,Kamis,Iya,Cerah,0.66,0.6212,0.34,0.1343,812
11965,5/18/2012,Musim Semi,1,Mei,18,Tidak,Kamis,Iya,Cerah,0.64,0.6212,0.38,0.2239,669
11966,5/18/2012,Musim Semi,1,Mei,19,Tidak,Kamis,Iya,Cerah,0.62,0.6212,0.41,0.194,483
11967,5/18/2012,Musim Semi,1,Mei,20,Tidak,Kamis,Iya,Cerah,0.62,0.6212,0.41,0.1642,337
11968,5/18/2012,Musim Semi,1,Mei,21,Tidak,Kamis,Iya,Cerah,0.6,0.6212,0.4,0,258
11969,5/18/2012,Musim Semi,1,Mei,22,Tidak,Kamis,Iya,Cerah,0.56,0.5303,0.52,0.3284,251
11970,5/18/2012,Musim Semi,1,Mei,23,Tidak,Kamis,Iya,Cerah,0.52,0.5,0.55,0,174
11971,5/19/2012,Musim Semi,1,Mei,0,Tidak,Jumat,Tidak,Cerah,0.52,0.5,0.48,0.1045,148
11972,5/19/2012,Musim Semi,1,Mei,1,Tidak,Jumat,Tidak,Cerah,0.5,0.4848,0.48,0,104
11973,5/19/2012,Musim Semi,1,Mei,2,Tidak,Jumat,Tidak,Cerah,0.5,0.4848,0.51,0.1045,69
11974,5/19/2012,Musim Semi,1,Mei,3,Tidak,Jumat,Tidak,Cerah,0.5,0.4848,0.48,0.1045,33
11975,5/19/2012,Musim Semi,1,Mei,4,Tidak,Jumat,Tidak,Cerah,0.48,0.4697,0.59,0.0896,14
11976,5/19/2012,Musim Semi,1,Mei,5,Tidak,Jumat,Tidak,Cerah,0.46,0.4545,0.67,0,12
11977,5/19/2012,Musim Semi,1,Mei,6,Tidak,Jumat,Tidak,Cerah,0.44,0.4394,0.72,0.0896,50
11978,5/19/2012,Musim Semi,1,Mei,7,Tidak,Jumat,Tidak,Cerah,0.46,0.4545,0.67,0.1045,95
11979,5/19/2012,Musim Semi,1,Mei,8,Tidak,Jumat,Tidak,Cerah,0.52,0.5,0.52,0.1642,195
11980,5/19/2012,Musim Semi,1,Mei,9,Tidak,Jumat,Tidak,Cerah,0.56,0.5303,0.43,0.1642,292
11981,5/19/2012,Musim Semi,1,Mei,10,Tidak,Jumat,Tidak,Cerah,0.56,0.5303,0.43,0,452
11982,5/19/2012,Musim Semi,1,Mei,11,Tidak,Jumat,Tidak,Cerah,0.62,0.6212,0.38,0.0896,586
11983,5/19/2012,Musim Semi,1,Mei,12,Tidak,Jumat,Tidak,Cerah,0.66,0.6212,0.36,0,642
11984,5/19/2012,Musim Semi,1,Mei,13,Tidak,Jumat,Tidak,Cerah,0.7,0.6364,0.37,0.1343,704
11985,5/19/2012,Musim Semi,1,Mei,14,Tidak,Jumat,Tidak,Cerah,0.72,0.6515,0.3,0.0896,730
11986,5/19/2012,Musim Semi,1,Mei,15,Tidak,Jumat,Tidak,Cerah,0.72,0.6515,0.3,0.1045,672
11987,5/19/2012,Musim Semi,1,Mei,16,Tidak,Jumat,Tidak,Cerah,0.74,0.6515,0.3,0.1045,642
11988,5/19/2012,Musim Semi,1,Mei,17,Tidak,Jumat,Tidak,Cerah,0.74,0.6515,0.3,0.0896,626
11989,5/19/2012,Musim Semi,1,Mei,18,Tidak,Jumat,Tidak,Cerah,0.74,0.6515,0.33,0.0896,645
11990,5/19/2012,Musim Semi,1,Mei,19,Tidak,Jumat,Tidak,Cerah,0.7,0.6364,0.39,0.1343,432
11991,5/19/2012,Musim Semi,1,Mei,20,Tidak,Jumat,Tidak,Cerah,0.68,0.6364,0.41,0.0896,315
11992,5/19/2012,Musim Semi,1,Mei,21,Tidak,Jumat,Tidak,Cerah,0.64,0.6212,0.5,0,259
11993,5/19/2012,Musim Semi,1,Mei,22,Tidak,Jumat,Tidak,Cerah,0.64,0.6212,0.47,0,338
11994,5/19/2012,Musim Semi,1,Mei,23,Tidak,Jumat,Tidak,Cerah,0.6,0.6212,0.56,0.1642,239
11995,5/20/2012,Musim Semi,1,Mei,0,Tidak,Sabtu,Tidak,Cerah,0.58,0.5455,0.53,0.1045,170
11996,5/20/2012,Musim Semi,1,Mei,1,Tidak,Sabtu,Tidak,Cerah,0.56,0.5303,0.52,0,130
11997,5/20/2012,Musim Semi,1,Mei,2,Tidak,Sabtu,Tidak,Cerah,0.56,0.5303,0.52,0,98
11998,5/20/2012,Musim Semi,1,Mei,3,Tidak,Sabtu,Tidak,Cerah,0.54,0.5152,0.56,0.0896,66
11999,5/20/2012,Musim Semi,1,Mei,4,Tidak,Sabtu,Tidak,Cerah,0.52,0.5,0.68,0.0896,16
12000,5/20/2012,Musim Semi,1,Mei,5,Tidak,Sabtu,Tidak,Cerah,0.5,0.4848,0.72,0.1045,8
12001,5/20/2012,Musim Semi,1,Mei,6,Tidak,Sabtu,Tidak,Cerah,0.5,0.4848,0.63,0.1343,25
12002,5/20/2012,Musim Semi,1,Mei,7,Tidak,Sabtu,Tidak,Cerah,0.52,0.5,0.68,0.194,90
12003,5/20/2012,Musim Semi,1,Mei,8,Tidak,Sabtu,Tidak,Cerah,0.56,0.5303,0.56,0.1642,171
12004,5/20/2012,Musim Semi,1,Mei,9,Tidak,Sabtu,Tidak,Cerah,0.62,0.6212,0.32,0.2537,313
12005,5/20/2012,Musim Semi,1,Mei,10,Tidak,Sabtu,Tidak,Cerah,0.66,0.6212,0.34,0.2985,432
12006,5/20/2012,Musim Semi,1,Mei,11,Tidak,Sabtu,Tidak,Cerah,0.66,0.6212,0.36,0.3284,581
12007,5/20/2012,Musim Semi,1,Mei,12,Tidak,Sabtu,Tidak,Cerah,0.68,0.6364,0.36,0.3284,637
12008,5/20/2012,Musim Semi,1,Mei,13,Tidak,Sabtu,Tidak,Cerah,0.7,0.6364,0.37,0.2836,607
12009,5/20/2012,Musim Semi,1,Mei,14,Tidak,Sabtu,Tidak,Cerah,0.72,0.6515,0.39,0.3881,543
12010,5/20/2012,Musim Semi,1,Mei,15,Tidak,Sabtu,Tidak,Berawan,0.7,0.6364,0.39,0.4179,502
12011,5/20/2012,Musim Semi,1,Mei,16,Tidak,Sabtu,Tidak,Cerah,0.72,0.6515,0.42,0.3582,577
12012,5/20/2012,Musim Semi,1,Mei,17,Tidak,Sabtu,Tidak,Cerah,0.72,0.6515,0.45,0.3284,549
12013,5/20/2012,Musim Semi,1,Mei,18,Tidak,Sabtu,Tidak,Cerah,0.7,0.6515,0.51,0.3284,474
12014,5/20/2012,Musim Semi,1,Mei,19,Tidak,Sabtu,Tidak,Cerah,0.66,0.6212,0.61,0.4179,402
12015,5/20/2012,Musim Semi,1,Mei,20,Tidak,Sabtu,Tidak,Cerah,0.66,0.6212,0.61,0.4179,274
12016,5/20/2012,Musim Semi,1,Mei,21,Tidak,Sabtu,Tidak,Cerah,0.64,0.6061,0.69,0.3881,233
12017,5/20/2012,Musim Semi,1,Mei,22,Tidak,Sabtu,Tidak,Cerah,0.62,0.5909,0.73,0.3284,145
12018,5/20/2012,Musim Semi,1,Mei,23,Tidak,Sabtu,Tidak,Hujan,0.6,0.5758,0.78,0.3582,86
12019,5/21/2012,Musim Semi,1,Mei,0,Tidak,Minggu,Iya,Hujan,0.58,0.5455,0.88,0.2985,40
12020,5/21/2012,Musim Semi,1,Mei,1,Tidak,Minggu,Iya,Hujan,0.58,0.5455,0.88,0.3582,15
12021,5/21/2012,Musim Semi,1,Mei,2,Tidak,Minggu,Iya,Hujan,0.56,0.5303,0.94,0.2537,11
12022,5/21/2012,Musim Semi,1,Mei,3,Tidak,Minggu,Iya,Berawan,0.56,0.5303,0.88,0.2985,2
12023,5/21/2012,Musim Semi,1,Mei,4,Tidak,Minggu,Iya,Hujan,0.56,0.5303,0.88,0.2985,7
12024,5/21/2012,Musim Semi,1,Mei,5,Tidak,Minggu,Iya,Hujan,0.56,0.5303,0.88,0.2985,15
12025,5/21/2012,Musim Semi,1,Mei,6,Tidak,Minggu,Iya,Hujan,0.56,0.5303,0.88,0.2985,79
12026,5/21/2012,Musim Semi,1,Mei,7,Tidak,Minggu,Iya,Hujan,0.56,0.5303,0.88,0.2985,153
12027,5/21/2012,Musim Semi,1,Mei,8,Tidak,Minggu,Iya,Hujan,0.56,0.5303,0.88,0.2537,270
12028,5/21/2012,Musim Semi,1,Mei,9,Tidak,Minggu,Iya,Hujan,0.56,0.5303,0.88,0.2239,186
12029,5/21/2012,Musim Semi,1,Mei,10,Tidak,Minggu,Iya,Hujan,0.58,0.5455,0.88,0.2836,99
12030,5/21/2012,Musim Semi,1,Mei,11,Tidak,Minggu,Iya,Berawan,0.6,0.5606,0.83,0.1642,106
12031,5/21/2012,Musim Semi,1,Mei,12,Tidak,Minggu,Iya,Berawan,0.6,0.5606,0.83,0.2537,170
12032,5/21/2012,Musim Semi,1,Mei,13,Tidak,Minggu,Iya,Hujan,0.6,0.5606,0.83,0.2537,184
12033,5/21/2012,Musim Semi,1,Mei,14,Tidak,Minggu,Iya,Hujan,0.6,0.5606,0.83,0.194,180
12034,5/21/2012,Musim Semi,1,Mei,15,Tidak,Minggu,Iya,Berawan,0.64,0.6061,0.73,0.194,225
12035,5/21/2012,Musim Semi,1,Mei,16,Tidak,Minggu,Iya,Berawan,0.64,0.6061,0.73,0.2537,315
12036,5/21/2012,Musim Semi,1,Mei,17,Tidak,Minggu,Iya,Berawan,0.66,0.6212,0.69,0.2537,508
12037,5/21/2012,Musim Semi,1,Mei,18,Tidak,Minggu,Iya,Cerah,0.64,0.6061,0.73,0.1045,530
12038,5/21/2012,Musim Semi,1,Mei,19,Tidak,Minggu,Iya,Cerah,0.66,0.6212,0.69,0.0896,448
12039,5/21/2012,Musim Semi,1,Mei,20,Tidak,Minggu,Iya,Cerah,0.64,0.6061,0.69,0.1343,336
12040,5/21/2012,Musim Semi,1,Mei,21,Tidak,Minggu,Iya,Cerah,0.62,0.6061,0.69,0.0896,241
12041,5/21/2012,Musim Semi,1,Mei,22,Tidak,Minggu,Iya,Berawan,0.62,0.5909,0.73,0.1642,142
12042,5/21/2012,Musim Semi,1,Mei,23,Tidak,Minggu,Iya,Cerah,0.62,0.5909,0.73,0.2836,97
12043,5/22/2012,Musim Semi,1,Mei,0,Tidak,Senin,Iya,Cerah,0.58,0.5455,0.83,0.2537,36
12044,5/22/2012,Musim Semi,1,Mei,1,Tidak,Senin,Iya,Berawan,0.58,0.5455,0.83,0.1343,27
12045,5/22/2012,Musim Semi,1,Mei,2,Tidak,Senin,Iya,Berawan,0.58,0.5455,0.83,0.1045,11
12046,5/22/2012,Musim Semi,1,Mei,3,Tidak,Senin,Iya,Berawan,0.58,0.5455,0.83,0.1045,5
12047,5/22/2012,Musim Semi,1,Mei,4,Tidak,Senin,Iya,Berawan,0.56,0.5303,0.88,0.1642,7
12048,5/22/2012,Musim Semi,1,Mei,5,Tidak,Senin,Iya,Hujan,0.56,0.5303,0.88,0.194,17
12049,5/22/2012,Musim Semi,1,Mei,6,Tidak,Senin,Iya,Hujan,0.56,0.5303,0.88,0.1045,137
12050,5/22/2012,Musim Semi,1,Mei,7,Tidak,Senin,Iya,Hujan,0.56,0.5303,0.88,0.1045,324
12051,5/22/2012,Musim Semi,1,Mei,8,Tidak,Senin,Iya,Berawan,0.56,0.5303,0.88,0.1343,590
12052,5/22/2012,Musim Semi,1,Mei,9,Tidak,Senin,Iya,Berawan,0.6,0.5606,0.83,0.1045,333
12053,5/22/2012,Musim Semi,1,Mei,10,Tidak,Senin,Iya,Berawan,0.6,0.5758,0.78,0.0896,200
12054,5/22/2012,Musim Semi,1,Mei,11,Tidak,Senin,Iya,Berawan,0.6,0.5758,0.78,0,189
12055,5/22/2012,Musim Semi,1,Mei,12,Tidak,Senin,Iya,Berawan,0.62,0.5909,0.78,0.1045,254
12056,5/22/2012,Musim Semi,1,Mei,13,Tidak,Senin,Iya,Berawan,0.64,0.6061,0.73,0,243
12057,5/22/2012,Musim Semi,1,Mei,14,Tidak,Senin,Iya,Berawan,0.64,0.6061,0.73,0.1045,222
12058,5/22/2012,Musim Semi,1,Mei,15,Tidak,Senin,Iya,Cerah,0.7,0.6515,0.61,0.0896,245
12059,5/22/2012,Musim Semi,1,Mei,16,Tidak,Senin,Iya,Cerah,0.68,0.6364,0.61,0.1045,386
12060,5/22/2012,Musim Semi,1,Mei,17,Tidak,Senin,Iya,Cerah,0.72,0.6667,0.54,0,785
12061,5/22/2012,Musim Semi,1,Mei,18,Tidak,Senin,Iya,Cerah,0.68,0.6364,0.61,0.1343,785
12062,5/22/2012,Musim Semi,1,Mei,19,Tidak,Senin,Iya,Cerah,0.66,0.6212,0.69,0.2239,364
12063,5/22/2012,Musim Semi,1,Mei,20,Tidak,Senin,Iya,Cerah,0.64,0.6061,0.73,0.2537,373
12064,5/22/2012,Musim Semi,1,Mei,21,Tidak,Senin,Iya,Cerah,0.62,0.5909,0.78,0.1343,261
12065,5/22/2012,Musim Semi,1,Mei,22,Tidak,Senin,Iya,Cerah,0.62,0.5909,0.73,0.0896,174
12066,5/22/2012,Musim Semi,1,Mei,23,Tidak,Senin,Iya,Cerah,0.62,0.5909,0.73,0.1045,105
12067,5/23/2012,Musim Semi,1,Mei,0,Tidak,Selasa,Iya,Cerah,0.62,0.5909,0.78,0.1343,47
12068,5/23/2012,Musim Semi,1,Mei,1,Tidak,Selasa,Iya,Cerah,0.6,0.5606,0.83,0.1642,32
12069,5/23/2012,Musim Semi,1,Mei,2,Tidak,Selasa,Iya,Berawan,0.6,0.5606,0.83,0.1642,12
